"","grid_id","mean"
"353",8746,0.370622038860274
"354",8747,0.413749042810433
"355",8748,0.506706661034659
"356",8749,0.475737594490643
"357",8752,0.675684870408984
"358",8753,0.749987928028928
"359",8754,0.71840333187542
"360",8755,0.738045250883374
"361",8756,0.763156202211052
"362",8760,0.50260872439579
"363",8814,0.589884111856134
"364",8815,0.666087796819542
"365",8817,0.44011372274451
"366",8826,0.459063339172028
"367",8827,0.58860649965354
"368",8828,0.585169197291844
"369",8873,0.42984835150216
"370",8874,0.526865938105043
"371",8875,0.55418994982809
"372",8876,0.396944963347327
"373",8877,0.512161551323073
"374",8878,0.677469365159823
"375",8879,0.679929074099859
"376",8880,0.585354686323932
"377",8881,0.672438556228478
"378",8882,0.723677075116319
"379",8883,0.77376039487192
"380",8884,0.694016075690334
"381",8885,0.667862031722112
"382",8887,0.551562861621578
"383",8941,0.630317872608256
"384",8943,0.557702965059473
"385",8944,0.579169126916525
"386",8978,0.650893613195091
"387",8980,0.832464726615687
"388",9000,0.473872846383219
"389",9001,0.630442801523774
"390",9002,0.665313461849645
"391",9003,0.593480149121416
"392",9004,0.679041902850413
"393",9005,0.675468511041883
"394",9007,0.506243930570377
"395",9008,0.711841557301476
"396",9009,0.704913828644225
"397",9010,0.789720292765347
"398",9012,0.556334802950081
"399",9067,0.545849896710494
"400",9070,0.542805366156687
"401",9107,0.685453130648103
"402",9112,0.590121738274032
"403",9115,0.784598599727566
"404",9116,0.863555417197152
"405",9127,0.420526271474143
"406",9128,0.45434793641161
"407",9129,0.584504489207043
"408",9130,0.642900766211971
"409",9131,0.662960154322121
"410",9132,0.710155076268285
"411",9134,0.643906158148764
"412",9136,0.627401150171779
"413",9137,0.656397906390208
"414",9138,0.750498727985302
"415",9139,0.661848015282451
"416",9191,0.425032765446584
"417",9197,0.548551646832855
"418",9203,0.413989588614497
"419",9223,0.424079351041987
"420",9235,0.567249737417487
"421",9236,0.676254569923284
"422",9244,0.708161420398531
"423",9249,0.584958896486718
"424",9256,0.387978203442787
"425",9258,0.474947458750186
"426",9259,0.485951989949927
"427",9260,0.646420648967249
"428",9261,0.792064755395138
"429",9266,0.535828049081777
"430",9267,0.683241431985921
"431",9268,0.639059639130663
"432",9322,0.382552595949879
"433",9323,0.454030945957507
"434",9325,0.584394780121759
"435",9379,0.606281071867183
"436",9386,0.579172689478109
"437",9387,0.5130566702124
"438",9388,0.531917382321672
"439",9389,0.682160222700469
"440",9390,0.729440464618358
"441",9394,0.457008379750984
"442",9396,0.579419242053814
"443",9397,0.662901471743944
"444",9398,0.543470034589876
"445",9470,0.53280055843512
"446",9514,0.457916676842582
"447",9515,0.462259861715337
"448",9516,0.587363331329892
"449",9517,0.583203196172546
"450",9579,0.522121706409242
"451",9598,0.189584793262462
"452",9635,0.418434322077456
"453",9639,0.494994756798963
"454",9641,0.37359184208051
"455",9761,0.403803520438963
"456",9763,0.418161287100162
"457",9878,0.373587773925208
"458",9988,0.551009551503373
"459",10007,0.374086553800635
"460",10079,0.197386236183188
"461",10128,0.404460020424828
"462",10433,0.300652172003154
"463",10715,0.545292950789063
"464",10723,0.751094462010855
"465",10945,0.189747784772727
"466",11117,0.248417314385734
"467",11331,0.442861275769996
"468",11337,0.27105707890445
"469",11783,0.682716920444097
"470",11787,0.204669290465242
"471",11902,0.489518154699141
"472",11903,0.629958942762594
"473",11904,0.4211462416886
"474",11905,0.384060522596346
"475",11983,0.525075918860734
"476",12020,0.543316592185582
"477",12021,0.672525845698012
"478",12136,0.373745118762056
"479",12137,0.461799263322298
"480",12249,0.285647153576315
"481",12261,0.799943185740838
"482",12306,0.162081369164391
"483",12365,0.0722386474224747
"484",12369,0.143823910050117
"485",12374,0.610827344476728
"486",12424,0.295806059239067
"487",12539,0.118018323353526
"488",12540,0.0876263971546036
"489",12634,0.212426412285812
"490",12732,0.568964042986993
"491",12838,0.185541098172011
"492",12845,0.651033965281884
"493",12846,0.690109631683868
"494",12958,0.662580191962231
"495",12971,0.506162148037182
"496",13058,0.246935264342729
"497",13146,0.617649427404111
"498",13150,0.129316781827917
"499",13210,0.395965705640429
"500",13285,0.347002933469232
"501",13431,0.404775789645232
"502",13539,0.57109703875528
"503",13540,0.669837081429359
"504",13649,0.571698877800096
"505",13757,0.438387497954147
"506",13760,0.66742036208311
"507",13761,0.670073812555119
"508",13867,0.406773836567568
"509",13870,0.542902486164123
"510",13871,0.616133606710926
"511",13872,0.67457724594472
"512",13917,0.355202708666323
"513",13940,0.0700492953015167
"514",13973,0.371098250210174
"515",13975,0.469968590424794
"516",13978,0.624570301429673
"517",13980,0.746761516497356
"518",14082,0.418486026081807
"519",14088,0.778944954443514
"520",14089,0.784964867627728
"521",14173,0.365715040423885
"522",14280,0.319251774420776
"523",14389,0.229966954590593
"524",14414,0.581287246865242
"525",14444,0.600091465250922
"526",14723,0.121637942595018
"527",14755,0.356599163456232
"528",14811,0.404125524787277
"529",14823,0.159140007043991
"530",15100,0.0639888023441848
"531",15183,0.23191382033416
"532",15196,0.505594379671872
"533",15292,0.629092230645409
"534",15294,0.589345528832091
"535",15311,0.45478002845658
"536",15386,0.140582590248353
"537",15387,0.195198509788808
"538",15391,0.675936585098803
"539",15392,0.749952617944347
"540",15394,0.49659929204653
"541",15472,0.0464979421298284
"542",15490,0.665669946850943
"543",15506,0.433487738404525
"544",15596,0.0552015227499033
"545",15599,0.335140066741964
"546",15606,0.561921605910339
"547",15694,0.0484985334398897
"548",15771,0.085114814103196
"549",15791,0.0879188042699962
"550",15792,0.0676516131082028
"551",15888,0.198254076065324
"552",15889,0.00660686259115455
"553",15898,0.733293546207782
"554",15984,0.0426313963363709
"555",16146,0.369094993994042
"556",16181,0.283968996989893
"557",16182,0.570555996235665
"558",16202,0.372349454832736
"559",16213,0.497272658046528
"560",16269,0.0147548259674022
"561",16270,0.103614809363863
"562",16277,0.726056517732921
"563",16289,0.090714960753954
"564",16367,0.815144712863297
"565",16368,0.511505409025997
"566",16382,0.575754929452924
"567",16447,0.293982225061341
"568",16453,0.537267035951625
"569",16454,0.525139417173473
"570",16455,0.664327459712596
"571",16456,0.708151852405339
"572",16457,0.582439542868758
"573",16462,0.113329706875053
"574",16469,0.493855493557677
"575",16516,0.335363159482163
"576",16518,0.0985293034074739
"577",16533,0.396597372470824
"578",16537,0.380372537006731
"579",16538,0.410656477371539
"580",16541,0.52458074113341
"581",16543,0.572518005507375
"582",16544,0.756396404895787
"583",16549,0.129855540385893
"584",16606,0.0751739849418044
"585",16625,0.620616008817302
"586",16630,0.523571977221227
"587",16631,0.584164345378721
"588",16632,0.773758797339671
"589",16633,0.802551290693573
"590",16634,0.836114275001205
"591",16658,0.54542194590708
"592",16717,0.345007262825088
"593",16719,0.660462853048502
"594",16720,0.734045424055677
"595",16721,0.81069451044889
"596",16722,0.819294497961789
"597",16723,0.838857687959465
"598",16727,0.369474886754653
"599",16806,0.333512413653166
"600",16807,0.683050836341441
"601",16808,0.822930511132448
"602",16809,0.846030979320921
"603",16810,0.801544246471189
"604",16813,0.358856617237604
"605",16822,0.262881575640016
"606",16889,0.479719655554055
"607",16891,0.41188124268663
"608",16895,0.579892824159116
"609",16896,0.808398837061547
"610",16897,0.881711506919902
"611",16901,0.499862567819252
"612",16979,0.433672286911139
"613",17036,0.307685134137691
"614",17131,0.242401747442273
"615",17137,0.643732839690946
"616",17143,0.388837209220038
"617",17265,0.39457747007414
"618",17272,0.263962013869443
"619",17350,0.221041975222601
"620",17420,0.66712698640974
"621",17421,0.494672487157716
"622",17428,0.281879506573126
"623",17458,0.485078750473851
"624",17499,0.630969520622087
"625",17500,0.662315603494499
"626",17501,0.56061746015132
"627",17502,0.29262923210606
"628",17512,0.233507457621524
"629",17538,0.443060569638641
"630",17540,0.610403118216393
"631",17679,0.276540635586798
"632",17680,0.171870307920192
"633",17691,0.213555112069008
"634",17766,0.393160809566202
"635",17786,0.423970019892067
"636",17850,0.385374041349202
"637",17859,0.0720080412902581
"638",17860,0.126956826253877
"639",17874,0.497833826940038
"640",17944,0.199312362319498
"641",17945,0.250484633365718
"642",17946,0.193770694298652
"643",17947,0.163998483753012
"644",17961,0.387756514076709
"645",17966,0.254158900560966
"646",17971,0.359241749142822
"647",18011,0.214350287794403
"648",18012,0.193049229712821
"649",18032,0.36622263232404
"650",18037,0.363358209001192
"651",18042,0.803728889673496
"652",18131,0.335959581187888
"653",18132,0.478626218423309
"654",18243,0.446929353396577
"655",18425,0.711476650523702
"656",18465,0.578311364292464
"657",18474,0.340221511854042
"658",18505,0.562336280913266
"659",18527,0.371694491221808
"660",18591,0.681384066109707
"661",18592,0.605784114695938
"662",18606,0.328136105770603
"663",18648,0.507443860710832
"664",18656,0.65237380503607
"665",18678,0.588346340294267
"666",18679,0.638152286931827
"667",18680,0.670242165940173
"668",18718,0.336609382173357
"669",18765,0.651357565632923
"670",18766,0.764692141360883
"671",18767,0.769796219274688
"672",18778,0.525865147364125
"673",18805,0.321313310936714
"674",18841,0.392469916271042
"675",18842,0.396773466953111
"676",18847,0.823238107502646
"677",18856,0.639644004573815
"678",18920,0.348935789195039
"679",18927,0.869391717587342
"680",18928,0.830509539432358
"681",18929,0.815560577288771
"682",18930,0.749598981015981
"683",18935,0.504460087247418
"684",18937,0.436774842852167
"685",18981,0.553687107853234
"686",18983,0.481367321020395
"687",19000,0.415183049681261
"688",19007,0.837494935688352
"689",19008,0.740251899702586
"690",19024,0.632492515251327
"691",19053,0.416060514171103
"692",19082,0.572213125019454
"693",19085,0.604573154726827
"694",19086,0.705618987010243
"695",19150,0.551113648036833
"696",19158,0.462622560218999
"697",19161,0.612960472663701
"698",19162,0.522207904204046
"699",19208,0.760058976309583
"700",19209,0.72533645403536
"701",19236,0.625938186268554
"702",19237,0.539784461862666
"703",19239,0.54915217277905
"704",19289,0.792393640710646
"705",19314,0.54080470982317
"706",19320,0.600802151468436
"707",19365,0.840564722278475
"708",19366,0.814576549816028
"709",19384,0.517729359761807
"710",19397,0.647379076081121
"711",19460,0.38470435349943
"712",19467,0.530060663213285
"713",19487,0.474905383757836
"714",19506,0.73712386167415
"715",19510,0.752732593526739
"716",19513,0.53952599099206
"717",19524,0.567203643629306
"718",19535,0.413194276620502
"719",19536,0.454621338231928
"720",19555,0.385751363820546
"721",19573,0.515649429567869
"722",19574,0.493374727026478
"723",19576,0.662890185073857
"724",19577,0.619113170902747
"725",19592,0.620993865115399
"726",19733,0.375437583389165
"727",19734,0.303574617459252
"728",19745,0.353870502717311
"729",19803,0.595880763650241
"730",19844,0.280694979445994
"731",19882,0.403774700591485
"732",19915,0.430082542499714
"733",19918,0.401447656821934
"734",19989,0.443509410332745
"735",19990,0.629285273580971
"736",19991,0.722156834639391
"737",19992,0.524760315550967
"738",19994,0.218472810989818
"739",20063,0.557731770697385
"740",20064,0.647755444860976
"741",20135,0.12363150879295
"742",20184,0.405093048819735
"743",20217,0.473848953452383
"744",20256,0.7785509907952
"745",20258,0.64971557885708
"746",20336,0.831594496230517
"747",20361,0.576260947014975
"748",20414,0.565892097155443
"749",20418,0.835137949062315
"750",20554,0.657362087836598
"751",20583,0.808539384809575
"752",20600,0.19938639559255
"753",20644,0.539612115583227
"754",20645,0.594259358953157
"755",20666,0.630528539155752
"756",20731,0.493423341747297
"757",20739,0.455620063431073
"758",20747,0.446280429650433
"759",20753,0.592411992315661
"760",20756,0.506482759378841
"761",20835,0.428781872699682
"762",20858,0.225618401210729
"763",20899,0.491515072246751
"764",21176,0.635920928827288
"765",21179,0.492651114328986
"766",21181,0.433503085748471
"767",21245,0.497524362771366
"768",21252,0.379046299287818
"769",21254,0.434498524174562
"770",21263,0.390363451658303
"771",21331,0.394970860441493
"772",21332,0.362124432813629
"773",21333,0.320726067323241
"774",21336,0.368657183406472
"775",21350,0.486046686678114
"776",21419,0.284505600877292
"777",21433,0.406943278308573
"778",21493,0.0590318741220403
"779",21581,0.490419454493287
"780",21844,0.332103993539049
"781",21908,0.407855050891845
"782",21913,0.59798969214755
"783",22058,0.403505381345328
"784",22140,0.430287273500819
"785",22142,0.340996441167944
"786",22370,0.509186343113674
"787",22600,0.417339588788552
"788",22638,0.382834052812851
"789",22665,0.308381048133172
"790",22734,0.402987054990529
"791",22766,0.216947567528205
"792",22852,0.392947334895309
"793",22853,0.573741468747195
"794",22903,0.704354234388593
"795",22904,0.691474120351522
"796",23032,0.192148116058228
"797",23055,0.210395047136265
"798",23129,0.484086656183074
"799",23208,0.396594342021549
"800",23209,0.359138628951984
"801",23249,0.468389098305773
"802",23255,0.305517892331719
"803",23276,0.425816621535063
"804",23278,0.425697873351931
"805",23279,0.457555701911665
"806",23280,0.494279874347635
"807",23281,0.417939361975048
"808",23282,0.413474845223339
"809",23352,0.555477569703732
"810",23353,0.669530669510316
"811",23354,0.461965688772199
"812",23355,0.39670208356168
"813",23422,0.492127975365596
"814",23423,0.469952178863216
"815",23424,0.569179826036262
"816",23425,0.475729021730327
"817",23493,0.431749243226453
"818",23494,0.398459022850148
"819",23495,0.532735066590238
"820",23569,0.479049836707284
"821",23635,0.62125310151159
"822",23697,0.219045743579938
"823",23872,0.392034107207141
"824",23884,0.357558006949588
"825",23893,0.509956251522911
"826",23976,0.31639305250146
