system:index,Bioregions,OBJECTID,OBJECTID_1,Shape_Area,Shape_Leng,pop_den_2000,pop_den_2005,pop_den_2010,pop_den_2015,pop_den_2020,grid_id
000000000000000027c7,NA24,126,127,5.87464319123E11,5327422.291,9.774765700012175,9.729117431456492,9.683682306823785,9.638459112857626,9.593447338120873,10184
000000000000000027c8,NA24,126,127,5.87464319123E11,5327422.291,20.368318660051212,20.26943906842727,20.171043523392143,20.07313022499779,19.975696746014382,10185
000000000000000027c9,NA24,126,127,5.87464319123E11,5327422.291,10.955759450810088,10.889661814776836,10.823963303645517,10.758661342836392,10.693753657729147,10186
000000000000000027ca,NA24,126,127,5.87464319123E11,5327422.291,10.521210894080236,10.457531111155719,10.394236951718621,10.331325752071848,10.268795462635381,10187
000000000000000027cb,NA24,126,127,5.87464319123E11,5327422.291,5.034120436861622,5.06026351,5.088272951459154,5.118209881075297,5.1501375586954214,10188
000000000000000027cc,NA24,126,127,5.87464319123E11,5327422.291,6.1998151690142045,6.403549560016869,6.6146788150446305,6.833466719602114,7.060186208012953,10189
000000000000000027cd,NA24,126,127,5.87464319123E11,5327422.291,8.947247950371631,9.267218109594712,9.598630992153652,9.941895927,10.297436691853342,10190
000000000000000027ce,NA24,126,127,5.87464319123E11,5327422.291,20.128708550950964,20.848548125831815,21.594131296760914,22.366377391091255,23.166240789001826,10191
000000000000000027cf,NA24,126,127,5.87464319123E11,5327422.291,20.30036730579584,21.026346146641497,21.77828756836525,22.557119054846982,23.363803882675487,10192
000000000000000027d0,NA24,126,127,5.87464319123E11,5327422.291,64.06534758325441,66.35644338,68.72947318023438,71.18736617,73.73315931755594,10193
000000000000000027d1,NA24,126,127,5.87464319123E11,5327422.291,69.27461895942089,71.75200856,74.31799453,76.97574204,79.72853776921464,10194
000000000000000027d2,NA24,126,127,5.87464319123E11,5327422.291,38.84339170721874,40.23250416879184,41.67129405026099,43.16153590203889,44.70507304061374,10195
000000000000000027d3,NA24,126,127,5.87464319123E11,5327422.291,13.343211997083788,13.820390053195423,14.314632866260743,14.82655079880058,15.356775736997408,10196
000000000000000027d4,NA24,126,127,5.87464319123E11,5327422.291,19.091083366966984,19.773815763426327,20.480964170094484,21.21340146568363,21.972032108304486,10197
000000000000000027d5,NA24,126,127,5.87464319123E11,5327422.291,26.29292886571889,26.108224650209074,25.93165672181749,25.76332308369587,25.603328070159062,10198
000000000000000027d6,NA24,126,127,5.87464319123E11,5327422.291,7.870973635921736,7.767831411861133,7.666041139085786,7.565584624,7.466444416282057,10199
000000000000000027d7,NA24,126,127,5.87464319123E11,5327422.291,3.1225198556653506,3.0816020105909643,3.0412203500452337,3.001367955,2.9620377136359997,10200
000000000000000027d8,NA24,126,127,5.87464319123E11,5327422.291,0.4988639114336335,0.47964104814065145,0.46115890457787057,0.44338894152185854,0.42630370894714525,10201
000000000000000027d9,NA24,126,127,5.87464319123E11,5327422.291,10.847652606898217,10.429656885646695,10.027768015135173,9.641365362898489,9.269851776425863,10202
000000000000000027da,NA24,126,127,5.87464319123E11,5327422.291,8.124780508771014,7.811706092968659,7.5106954158251025,7.2212837057796575,6.943023908437795,10203
000000000000000027db,NA24,126,127,5.87464319123E11,5327422.291,7.279214919494434,6.998722903635968,6.729039182014844,6.469747201103054,6.220446688620425,10204
000000000000000027dc,NA24,126,127,5.87464319123E11,5327422.291,3.631184011578838,3.491262614822073,3.356732806691394,3.227386859077033,3.103025060247251,10205
000000000000000027dd,NA24,126,127,5.87464319123E11,5327422.291,7.746705713218149,7.448199695464879,7.161196214458913,6.8852518597764085,6.6199404958057215,10206
000000000000000027de,NA24,126,127,5.87464319123E11,5327422.291,18.742306434127766,18.020103658423935,17.325730165890164,16.65811297603296,16.01622122619114,10207
000000000000000027df,NA24,126,127,5.87464319123E11,5327422.291,19.39698247427132,18.649553047969075,17.93092454745016,17.23998719930529,16.57567419915252,10208
000000000000000027e0,NA24,126,127,5.87464319123E11,5327422.291,14.898865192881294,14.32476292425045,13.772782960938004,13.24207250254221,12.731812014197898,10209
000000000000000027e1,NA24,126,127,5.87464319123E11,5327422.291,30.80131640353344,29.61444139504568,28.47329945992854,27.376129768031117,26.321237820547978,10210
000000000000000027e2,NA24,126,127,5.87464319123E11,5327422.291,61.989245883350755,60.65224437526417,59.37681952635266,58.16069688337382,57.00168599214765,10211
000000000000000027e3,NA24,126,127,5.87464319123E11,5327422.291,26.70668304686458,26.517244086771925,26.347051257216048,26.19553464,26.062144912243134,10212
000000000000000027e4,NA24,126,127,5.87464319123E11,5327422.291,21.495865881491273,21.80172035221019,22.111926397017392,22.426546366687653,22.745642696474732,10213
000000000000000027e5,NA24,126,127,5.87464319123E11,5327422.291,23.45064768446099,23.784315663932478,24.122731184554294,24.465962009597984,24.81407605417875,10214
000000000000000027e6,NA24,126,127,5.87464319123E11,5327422.291,38.334148313139046,38.879650502620706,39.43291480888942,39.99405283968119,40.56317686155575,10215
000000000000000027e7,NA24,126,127,5.87464319123E11,5327422.291,53.99665258972076,54.73510355202432,55.48502956,56.246572810799634,57.019879740388184,10216
000000000000000027e8,NA24,126,127,5.87464319123E11,5327422.291,31.770220351963488,31.46899920924072,31.182360091358277,30.910057247945545,30.65185165417279,10217
000000000000000027e9,NA24,126,127,5.87464319123E11,5327422.291,27.681988779619843,27.269510066570707,26.87166626684534,26.488175905921487,26.118767787746766,10218
000000000000000027ea,NA24,126,127,5.87464319123E11,5327422.291,17.752782978620175,17.60799615878953,17.47171982087397,17.343831182186456,17.224211631824843,10219
000000000000000027eb,NA24,126,127,5.87464319123E11,5327422.291,17.30318590204271,17.145491122059276,16.997927009744306,16.860405474263594,16.732845748848074,10220
000000000000000027ec,NA24,126,127,5.87464319123E11,5327422.291,16.654816414474364,16.719955184488505,16.79789574598858,16.88876343967932,16.99269419,10221
000000000000000027ed,NA24,126,127,5.87464319123E11,5327422.291,12.826405498083131,12.929210424423218,13.04219042609748,13.165482889876808,13.299233956088537,10222
000000000000000027ee,NA24,126,127,5.87464319123E11,5327422.291,16.31421276616624,16.39469912736396,16.487825677160977,16.593728551875433,16.712552869849834,10223
000000000000000027ef,NA24,126,127,5.87464319123E11,5327422.291,22.431509366028255,22.94290492217706,23.474082965625136,24.025543723581777,24.597805337723404,10224
000000000000000027f0,NA24,126,127,5.87464319123E11,5327422.291,15.586012728208258,16.03874164240186,16.50580056542413,16.987612715235887,17.48461462250285,10225
000000000000000027f1,NA24,126,127,5.87464319123E11,5327422.291,14.974582017165924,15.430726569530034,15.900765513197149,16.385122464223333,16.884233438892114,10226
000000000000000027f2,NA24,126,127,5.87464319123E11,5327422.291,13.584357716217253,13.91139507795098,14.247631898651106,14.59334152,14.948805409975373,10227
000000000000000027f3,NA24,126,127,5.87464319123E11,5327422.291,14.782957090512125,14.912916171067186,15.044017667162475,15.176271990163105,15.309689022786493,10228
000000000000000027f4,NA24,126,127,5.87464319123E11,5327422.291,46.55764137114825,46.96693735077045,47.37983033128956,47.796354391940845,48.21653875922124,10229
000000000000000027f5,NA24,126,127,5.87464319123E11,5327422.291,65.86487084,66.44389926009322,67.02801705319347,67.61727213085044,68.21170409108196,10230
000000000000000027f6,NA24,126,127,5.87464319123E11,5327422.291,86.1823814,86.94002361,87.70432569447529,88.47534813266694,89.25314815200063,10231
000000000000000027f7,NA24,126,127,5.87464319123E11,5327422.291,117.21185049974645,118.24227919542521,119.28176330282948,120.33038817869323,121.38823050419691,10232
000000000000000027f8,NA24,126,127,5.87464319123E11,5327422.291,47.660415483497545,48.079405860504274,48.50207817213445,48.92846831289868,49.358605352737065,10233
000000000000000027f9,NA24,126,127,5.87464319123E11,5327422.291,30.520593674669225,30.78890479324416,31.05957485606062,31.33262430421499,31.608073891688615,10234
000000000000000027fa,NA24,126,127,5.87464319123E11,5327422.291,23.83968865503452,24.049266886708118,24.26068774996288,24.473966995294283,24.689121433840572,10235
000000000000000027fb,NA24,126,127,5.87464319123E11,5327422.291,23.17497359012786,23.373523923347843,23.573792598684218,23.77579470214546,23.979545339365316,10236
000000000000000027fc,NA24,126,127,5.87464319123E11,5327422.291,14.411805721593803,14.487117268530104,14.56282366064354,14.638926756300856,14.71542867602706,10237
000000000000000027fd,NA24,126,127,5.87464319123E11,5327422.291,22.085775221820207,22.200731618488835,22.316286578539657,22.432442338653274,22.54920342,10238
000000000000000027fe,NA24,126,127,5.87464319123E11,5327422.291,76.57104548571043,76.9695996,77.37022330724578,77.77293509220117,78.17774224356462,10239
000000000000000027ff,NA24,126,127,5.87464319123E11,5327422.291,50.99089310982103,51.25630040830059,51.52308895964274,51.791266232328674,52.06083916334219,10240
00000000000000002800,NA24,126,127,5.87464319123E11,5327422.291,9.767129430356368,9.817967303985228,9.869069739540988,9.920438286,9.972074005192292,10241
00000000000000002801,NA24,126,127,5.87464319123E11,5327422.291,9.379882908889657,9.428705121018702,9.477781444389613,9.527113196257536,9.576701766425398,10242
00000000000000002802,NA24,126,127,5.87464319123E11,5327422.291,14.038128085645916,14.396498034907815,14.771805096322268,15.164933493929286,15.576814375564949,10243
00000000000000002803,NA24,126,127,5.87464319123E11,5327422.291,15.917071241074964,16.75793196770414,17.643213187931078,18.57526183185489,19.556548349041563,10244
00000000000000002804,NA24,126,127,5.87464319123E11,5327422.291,39.89269827881939,42.00013367948645,44.21889964913949,46.55487751389224,49.01426056,10245
00000000000000002805,NA24,126,127,5.87464319123E11,5327422.291,103.29997823961064,108.75706764050705,114.50244162706034,120.55133026348432,126.91976744212702,10246
00000000000000002806,NA24,126,127,5.87464319123E11,5327422.291,48.339429535089195,50.89308566717478,53.581645262140604,56.412234869011726,59.39235847,10247
00000000000000002807,NA24,126,127,5.87464319123E11,5327422.291,32.49045456413966,34.20684782130486,36.01391292451683,37.916441483482586,39.919476336409986,10248
00000000000000002808,NA24,126,127,5.87464319123E11,5327422.291,16.879870618190026,17.792381004935745,18.75541744437981,19.771908893902932,20.84496704,10249
00000000000000002809,NA24,126,127,5.87464319123E11,5327422.291,16.49113251057978,18.300104549686317,20.309332334638594,22.541082504707337,25.020102562017623,10250
0000000000000000280a,NA24,126,127,5.87464319123E11,5327422.291,18.608667558694247,20.68609459,22.995440547701957,25.562596919921567,28.416343983639496,10251
0000000000000000280b,NA24,126,127,5.87464319123E11,5327422.291,16.932003727614358,18.82225199145551,20.92352349909587,23.25937563205762,25.855996038926065,10252
0000000000000000280c,NA24,126,127,5.87464319123E11,5327422.291,235.17683611716095,261.43142037722356,290.61699379430155,323.0607858328218,359.12651335446157,10253
0000000000000000280d,NA24,126,127,5.87464319123E11,5327422.291,75.80323361688022,84.26342978360645,93.66803588105981,104.12248567247306,115.74397119725404,10254
0000000000000000280e,NA24,126,127,5.87464319123E11,5327422.291,21.264778613020802,21.992999485535023,22.755741187409765,23.55552743116634,24.39512673990697,10255
0000000000000000280f,NA24,126,127,5.87464319123E11,5327422.291,50.67882433385731,52.11926716693321,53.600651955866546,55.12414110967181,56.69093351,10256
00000000000000002810,NA24,126,127,5.87464319123E11,5327422.291,91.85611078496838,94.46743269871284,97.15304185743587,99.91505786818688,102.75566234186743,10257
00000000000000002811,NA24,126,127,5.87464319123E11,5327422.291,49.33952753670985,51.73050666644713,54.320271432957085,57.131778771388646,60.19092501502222,10258
00000000000000002812,NA24,126,127,5.87464319123E11,5327422.291,15.581454407471286,17.11808375234808,18.843488671724497,20.782238593764962,22.962141565165965,10259
00000000000000002813,NA24,126,127,5.87464319123E11,5327422.291,14.332038043076977,15.768576974651893,17.382451658857377,19.196768063227736,21.23767804207865,10260
00000000000000002814,NA24,126,127,5.87464319123E11,5327422.291,12.533641345203828,14.110538692035615,15.893770953009414,17.910566650850832,20.191754478746525,10261
00000000000000002815,NA24,126,127,5.87464319123E11,5327422.291,7.173177483107725,7.748909212526481,8.390497878521478,9.106370027781676,9.906058813063279,10262
00000000000000002816,NA24,126,127,5.87464319123E11,5327422.291,4.470195786809217,4.782970593229076,5.129431178696072,5.5138212035088365,5.940939527473504,10263
00000000000000002817,NA24,126,127,5.87464319123E11,5327422.291,13.93181287461678,14.03517651527781,14.155061336406114,14.292395425159324,14.448223247329146,10264
00000000000000002818,NA24,126,127,5.87464319123E11,5327422.291,21.454328689020592,20.984021497405738,20.52749250040645,20.084519825813597,19.654891006081503,10265
00000000000000002819,NA24,126,127,5.87464319123E11,5327422.291,14.058396161924396,13.717744486891384,13.385372995463047,13.06108131,12.744674532043062,10266
0000000000000000281a,NA24,126,127,5.87464319123E11,5327422.291,13.063733818356138,12.74685131776287,12.437655313410815,12.13595918743767,11.841581118521084,10267
0000000000000000281b,NA24,126,127,5.87464319123E11,5327422.291,14.841173811352656,15.709944602770683,16.629571460621616,17.603031285635602,18.633475685056112,10268
0000000000000000281c,NA24,126,127,5.87464319123E11,5327422.291,13.887572395703124,14.700521595572901,15.561058968014796,16.471970608212334,17.436204776663708,10269
0000000000000000281d,NA24,126,127,5.87464319123E11,5327422.291,7.736615151744697,8.189500386,8.668896346453057,9.176355205199508,9.713519634642848,10270
0000000000000000281e,NA24,126,127,5.87464319123E11,5327422.291,3.6333426733045484,3.8460058297569932,4.071116523571922,4.309403171926584,4.561637055074151,10271
0000000000000000281f,NA24,126,127,5.87464319123E11,5327422.291,0.42625821845622724,0.4506314171938047,0.4763985959218126,0.5036394954203689,0.5324384159539176,10272
00000000000000002820,NA24,126,127,5.87464319123E11,5327422.291,8.051064384874776,8.506836537,8.988410280736954,9.497245773620879,10.034886692623127,10273
00000000000000002821,NA24,126,127,5.87464319123E11,5327422.291,54.90942346,58.017857556106925,61.30225920951504,64.77259201225847,68.43938050286778,10274
00000000000000002822,NA24,126,127,5.87464319123E11,5327422.291,73.62261778096838,77.79040750933494,82.19413798100534,86.84716487437863,91.76359817890452,10275
00000000000000002823,NA24,126,127,5.87464319123E11,5327422.291,95.32866856571792,100.72524393349234,106.42731789464933,112.45219017623621,118.8181289808426,10276
00000000000000002824,NA24,126,127,5.87464319123E11,5327422.291,46.84812914213777,49.50010939799655,52.30221814963654,55.26295419444043,58.39129730614149,10277
00000000000000002825,NA24,126,127,5.87464319123E11,5327422.291,16.623836048983012,17.443788039927398,18.309882728191155,19.22473234717485,20.191096321149143,10278
00000000000000002826,NA24,126,127,5.87464319123E11,5327422.291,11.381893090239993,11.407714330249123,11.43359584156219,11.45953789869467,11.485540739408842,10279
00000000000000002827,NA24,126,127,5.87464319123E11,5327422.291,8.753592700634915,8.773427832638175,8.793307814,8.81323289,8.833203177241499,10280
00000000000000002828,NA24,126,127,5.87464319123E11,5327422.291,7.296500148052778,7.312812440430275,7.3291749087721785,7.345586883453245,7.362047807611353,10281
00000000000000002829,NA24,126,127,5.87464319123E11,5327422.291,4.3799061794085805,4.350627748251828,4.323630263,4.298778249425594,4.275944502583044,10282
0000000000000000282a,NA24,126,127,5.87464319123E11,5327422.291,5.844292177912139,5.625435844181325,5.419980399848971,5.227124083,5.046113259387747,10283
0000000000000000282b,NA24,126,127,5.87464319123E11,5327422.291,7.288401494035731,6.886612414359093,6.508958651198522,6.153995200559066,5.820363621394318,10284
0000000000000000282c,NA24,126,127,5.87464319123E11,5327422.291,4.151529053864084,3.9220271015272736,3.705857795601432,3.5022322452574235,3.3104085786660025,10285
0000000000000000282d,NA24,126,127,5.87464319123E11,5327422.291,3.1225455590161837,2.977147963912646,2.8386264540622834,2.7066508169850434,2.580907365069656,10286
0000000000000000282e,NA24,126,127,5.87464319123E11,5327422.291,7.142783833213234,6.818603232,6.50913594,6.213713890059433,5.931699829492305,10287
0000000000000000282f,NA24,126,127,5.87464319123E11,5327422.291,9.984083970815748,9.512050116114418,9.062588970558153,8.634606322692795,8.227061682786507,10288
00000000000000002830,NA24,126,127,5.87464319123E11,5327422.291,6.372113168523036,6.002948673932668,5.655401476287914,5.328194542173422,5.020127149,10289
00000000000000002831,NA24,126,127,5.87464319123E11,5327422.291,4.140487053358782,3.888708869827713,3.652240940069179,3.4301523950607904,3.2215687969553923,10290
00000000000000002832,NA24,126,127,5.87464319123E11,5327422.291,18.59516158,17.4644113,16.402420693420108,15.405008430066319,14.468247542179943,10291
00000000000000002833,NA24,126,127,5.87464319123E11,5327422.291,14.859991768787095,13.95637280408207,13.107701863597581,12.310637714283482,11.562042101621028,10292
00000000000000002834,NA24,126,127,5.87464319123E11,5327422.291,12.309244631951328,11.560733646201106,10.857738850477856,10.197492317482318,9.577394466662716,10293
00000000000000002835,NA24,126,127,5.87464319123E11,5327422.291,9.995394998,9.387586653124606,8.816738097140709,8.28060245,7.777068591581174,10294
00000000000000002836,NA24,126,127,5.87464319123E11,5327422.291,4.330101638420498,4.066793134526485,3.8194961122082773,3.587236956052918,3.3691011559055872,10295
00000000000000002837,NA24,126,127,5.87464319123E11,5327422.291,0.6248087164376597,0.5868148297603974,0.5511312851466265,0.5176176285320969,0.4861418914657122,10296
00000000000000002838,NA24,126,127,5.87464319123E11,5327422.291,2.085845203961781,2.068428819318212,2.0511578605319087,2.034031122840585,2.0170473249922485,10297
00000000000000002839,NA24,126,127,5.87464319123E11,5327422.291,14.80961732119513,14.685959627096981,14.563334910776916,14.441733741699501,14.321148159901156,10298
0000000000000000283a,NA24,126,127,5.87464319123E11,5327422.291,224.62159641845403,222.74605237266388,220.88616392832662,219.0418019231637,217.2128446511819,10299
0000000000000000283b,NA24,126,127,5.87464319123E11,5327422.291,51.59393792698449,51.163139364031885,50.735936960875215,50.312301222886774,49.89220381941365,10300
0000000000000000283c,NA24,126,127,5.87464319123E11,5327422.291,8.539666769,8.469509134,8.399931751680487,8.330930248320833,8.262499478,10301
0000000000000000283d,NA24,126,127,5.87464319123E11,5327422.291,0.41233178400326775,0.40992978621901544,0.40754296956331193,0.40517126476438187,0.4028145289008827,10302
0000000000000000283e,NA24,126,127,5.87464319123E11,5327422.291,1.102143759970156,1.096648375975009,1.0911815426432447,1.0857431491972576,1.0803329983497956,10303
0000000000000000283f,NA24,126,127,5.87464319123E11,5327422.291,17.937498562209623,17.853725440688386,17.770341235178904,17.68734797462611,17.60474173473813,10304
00000000000000002840,NA24,126,127,5.87464319123E11,5327422.291,8.748407113909616,8.707542922344512,8.666869355393914,8.626385871,8.586091586870028,10305
00000000000000002841,NA24,126,127,5.87464319123E11,5327422.291,18.128741395655776,18.022167705658777,17.916224098946703,17.81090718410643,17.70621316467022,10306
00000000000000002842,NA24,126,127,5.87464319123E11,5327422.291,21.308035058305975,21.179068387660166,21.050881825234352,20.92347148797267,20.79683186691208,10307
00000000000000002843,NA24,126,127,5.87464319123E11,5327422.291,21.599445748556448,21.46871522043556,21.33877559095187,21.20962230634641,21.08125128251968,10308
00000000000000002844,NA24,126,127,5.87464319123E11,5327422.291,16.461250588654906,16.36161870583135,16.262590066445334,16.164160619160715,16.066327128083113,10309
00000000000000002845,NA24,126,127,5.87464319123E11,5327422.291,17.419806303425357,17.320852428700864,17.222728994564598,17.125439447515156,17.02898743073973,10310
00000000000000002846,NA24,126,127,5.87464319123E11,5327422.291,13.133899710071619,13.583942633716998,14.050198498176506,14.533247057054593,15.033687662991587,10311
00000000000000002847,NA24,126,127,5.87464319123E11,5327422.291,13.010839085754283,13.476130765939098,13.958062274641268,14.457228449606843,14.974245756052811,10312
00000000000000002848,NA24,126,127,5.87464319123E11,5327422.291,7.137795430255721,7.393056413,7.657445694165347,7.931290323878543,8.214927983170266,10313
00000000000000002849,NA24,126,127,5.87464319123E11,5327422.291,15.101122440194272,15.641166469239328,16.200523815734915,16.779884704235325,17.37996464171802,10314
0000000000000000284a,NA24,126,127,5.87464319123E11,5327422.291,46.697060753679935,48.367033561349956,50.096729555812054,51.888281332922986,53.743902762172496,10315
0000000000000000284b,NA24,126,127,5.87464319123E11,5327422.291,83.59200766574907,86.58141451798765,89.67772508265982,92.88476600764267,96.20649758172799,10316
0000000000000000284c,NA24,126,127,5.87464319123E11,5327422.291,59.954211353163664,62.098285460475125,64.31903414128492,66.61920319687758,69.00163003985176,10317
0000000000000000284d,NA24,126,127,5.87464319123E11,5327422.291,20.043590619621508,20.423439113430717,20.821286794291925,21.237720470172334,21.67334673347244,10318
0000000000000000284e,NA24,126,127,5.87464319123E11,5327422.291,53.36740424385808,52.67682327435239,51.995604468385615,51.32363754380686,50.66081212975408,10319
0000000000000000284f,NA24,126,127,5.87464319123E11,5327422.291,34.90839717222343,34.45095440636858,33.999505957316835,33.55397270709284,33.11427876280684,10320
00000000000000002850,NA24,126,127,5.87464319123E11,5327422.291,23.05943707,22.75726426467992,22.459050849717027,22.164745352427612,21.87429643242917,10321
00000000000000002851,NA24,126,127,5.87464319123E11,5327422.291,4.246678346493642,4.1896286047181075,4.133380501018678,4.077921339667772,4.023238793495001,10322
00000000000000002852,NA24,126,127,5.87464319123E11,5327422.291,5.109200595942725,4.9228737749332385,4.743588386899316,4.571075137984767,4.4050747398177155,10323
00000000000000002853,NA24,126,127,5.87464319123E11,5327422.291,5.383231501780215,5.176190890740493,4.977123155063255,4.785720961038805,4.601689133391672,10324
00000000000000002854,NA24,126,127,5.87464319123E11,5327422.291,3.239687831868537,3.1148520116680816,2.9948265432922043,2.879426089943556,2.7684723666855877,10325
00000000000000002855,NA24,126,127,5.87464319123E11,5327422.291,5.787029316245057,5.5640361390201285,5.3496355600795455,5.143496564601842,4.945300789,10326
00000000000000002856,NA24,126,127,5.87464319123E11,5327422.291,10.86449216763368,10.445847564047194,10.04333475817841,9.656332312345237,9.284242143,10327
00000000000000002857,NA24,126,127,5.87464319123E11,5327422.291,4.608039157388798,4.4304763348625675,4.259755542,4.095613166,3.9377958407261833,10328
00000000000000002858,NA24,126,127,5.87464319123E11,5327422.291,15.863087255431413,15.251830493914063,14.664127320511767,14.099070408293644,13.555787145020538,10329
00000000000000002859,NA24,126,127,5.87464319123E11,5327422.291,19.642621021944414,18.885726038536998,18.157997562694693,17.45831017946106,16.785584042844253,10330
0000000000000000285a,NA24,126,127,5.87464319123E11,5327422.291,30.317188127915472,29.25062151760912,28.226313866562577,27.242651618215906,26.29808252555641,10331
0000000000000000285b,NA24,126,127,5.87464319123E11,5327422.291,270.9172165075659,273.07333807670824,275.2692853956853,277.5047299547332,279.7793897694456,10332
0000000000000000285c,NA24,126,127,5.87464319123E11,5327422.291,71.65759132,72.62153797,73.59870425043881,74.58927208824329,75.59342457443422,10333
0000000000000000285d,NA24,126,127,5.87464319123E11,5327422.291,20.894763406592297,21.192065095856538,21.49359645411925,21.799418223855785,22.109591871893393,10334
0000000000000000285e,NA24,126,127,5.87464319123E11,5327422.291,18.59647374836045,18.861073974149313,19.12943882498909,19.401622522955567,19.67767874212121,10335
0000000000000000285f,NA24,126,127,5.87464319123E11,5327422.291,20.17909720462093,20.46621589593484,20.75741958150442,21.052767023773978,21.352316780649197,10336
00000000000000002860,NA24,126,127,5.87464319123E11,5327422.291,26.95372258822523,27.29545872,27.64307874142899,27.99664211411077,28.356209102814773,10337
00000000000000002861,NA24,126,127,5.87464319123E11,5327422.291,19.82951778797077,19.414487256670384,19.01060680124602,18.617618318894504,18.235270069278705,10338
00000000000000002862,NA24,126,127,5.87464319123E11,5327422.291,25.18210433003528,24.566051812400424,23.965070481001092,23.378791549943138,22.806856261126097,10339
00000000000000002863,NA24,126,127,5.87464319123E11,5327422.291,12.481931845811577,12.176571946682916,11.878682398942924,11.58808048431331,11.304587784890499,10340
00000000000000002864,NA24,126,127,5.87464319123E11,5327422.291,8.247939500184534,8.046160452496412,7.849318035388606,7.657291139616314,7.469961963366081,10341
00000000000000002865,NA24,126,127,5.87464319123E11,5327422.291,15.995014194810853,15.603709549569915,15.221978161629679,14.84958518946919,14.486302762065732,10342
00000000000000002866,NA24,126,127,5.87464319123E11,5327422.291,14.867506038638528,14.503784803293408,14.148961949192419,13.802819512426296,13.465145270184728,10343
00000000000000002867,NA24,126,127,5.87464319123E11,5327422.291,24.810218896795075,24.203257626819095,23.611145491750566,23.033518857407795,22.470023014518155,10344
00000000000000002868,NA24,126,127,5.87464319123E11,5327422.291,16.678383450781194,16.27873550388631,15.889119611587667,15.509298169020216,15.139039563922632,10345
00000000000000002869,NA24,126,127,5.87464319123E11,5327422.291,13.47188817893652,13.199307936821544,12.935132396122146,12.679208722277789,12.431389662681163,10346
0000000000000000286a,NA24,126,127,5.87464319123E11,5327422.291,10.302210037672584,10.183742907687195,10.072287151464595,9.967794947313994,9.870223783285676,10347
0000000000000000286b,NA24,126,127,5.87464319123E11,5327422.291,10.718262017148472,10.738478771777457,10.766815664815653,10.803249440995309,10.847764487922177,10348
0000000000000000286c,NA24,126,127,5.87464319123E11,5327422.291,11.986415243034799,11.844835993147685,11.710231755924958,11.582390049140795,11.461105855678005,10349
0000000000000000286d,NA24,126,127,5.87464319123E11,5327422.291,21.837522580405796,21.683509476923568,21.539658589414703,21.405675771042585,21.281276977245252,10350
0000000000000000286e,NA24,126,127,5.87464319123E11,5327422.291,29.325294029262274,29.435674904155498,29.551933654669853,29.673957107289315,29.801638841869256,10351
0000000000000000286f,NA24,126,127,5.87464319123E11,5327422.291,92.55625958030268,93.35716998095357,94.16554744390999,94.98144029055165,95.80490538618598,10352
00000000000000002870,NA24,126,127,5.87464319123E11,5327422.291,393.65721863730323,397.1179160024945,400.60904541188506,404.13085896395006,407.6836331339642,10353
00000000000000002871,NA24,126,127,5.87464319123E11,5327422.291,185.70843436985567,187.34102745566082,188.9879699219443,190.6493957407875,192.3254185918147,10354
00000000000000002872,NA24,126,127,5.87464319123E11,5327422.291,22.21104361476466,22.406304800720594,22.60328193527625,22.801991009652166,23.002446645213016,10355
00000000000000002873,NA24,126,127,5.87464319123E11,5327422.291,22.28007927993613,22.47594691500548,22.673536221466716,22.87286313406883,23.073941664469817,10356
00000000000000002874,NA24,126,127,5.87464319123E11,5327422.291,21.668736269533838,21.81986886509608,21.972125086753945,22.125514152845195,22.280044367971474,10357
00000000000000002875,NA24,126,127,5.87464319123E11,5327422.291,20.12156244831252,20.226294978918162,20.331572567970632,20.437398063639492,20.54377481411561,10358
00000000000000002876,NA24,126,127,5.87464319123E11,5327422.291,14.207502233542016,14.281452065948816,14.355786915673734,14.43050865041409,14.505619533779605,10359
00000000000000002877,NA24,126,127,5.87464319123E11,5327422.291,30.549523109901273,30.70853307545448,30.86837077372108,31.029040428167395,31.19054601642157,10360
00000000000000002878,NA24,126,127,5.87464319123E11,5327422.291,26.885117496874543,27.025054184449537,27.165718646960396,27.307116249636298,27.44924982763346,10361
00000000000000002879,NA24,126,127,5.87464319123E11,5327422.291,11.273364237157766,11.332042057748195,11.39102543951868,11.450315559032024,11.509914347067188,10362
0000000000000000287a,NA24,126,127,5.87464319123E11,5327422.291,5.0528074023793925,5.079107247569081,5.105543949,5.132118283365065,5.158830948821958,10363
0000000000000000287b,NA24,126,127,5.87464319123E11,5327422.291,9.429014706852005,9.723900035859359,10.03330556976773,10.357992517580083,10.69876338307333,10364
0000000000000000287c,NA24,126,127,5.87464319123E11,5327422.291,22.854456911649713,24.061802806724398,25.332929747187602,26.671208025768323,28.080183793605126,10365
0000000000000000287d,NA24,126,127,5.87464319123E11,5327422.291,53.57423462139277,56.40443259198653,59.38414459762681,62.521265165613634,65.82411490621192,10366
0000000000000000287e,NA24,126,127,5.87464319123E11,5327422.291,287.35789109575853,302.53832097935486,318.52069349190276,335.34738223335523,353.0629763087027,10367
0000000000000000287f,NA24,126,127,5.87464319123E11,5327422.291,39.049508214553015,41.112400217504785,43.2842691,45.570873892152456,47.978273840964235,10368
00000000000000002880,NA24,126,127,5.87464319123E11,5327422.291,23.020565758706223,24.236686379292344,25.517052646724025,26.865057270669087,28.284273901047055,10369
00000000000000002881,NA24,126,127,5.87464319123E11,5327422.291,8.896388880510022,9.433409255490414,10.006283844064633,10.61774235642041,11.270752025811396,10370
